tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,ratings,rating_month_year,jpg_url,dog_type,probability_rate,favorite_count,retweet_count
681339448655802368,2015-12-28,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9,10,Asher,None,0.9,2015-12-01,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,Labrador_retriever,0.0946149,8574,3715
682032003584274432,2015-12-30,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11,10,Ulysses,None,1.1,2015-12-01,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,schipperke,0.997953,6077,1803
681981167097122816,2015-12-29,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12,10,Jimothy,None,1.2,2015-12-01,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,Labrador_retriever,0.4525770000000001,2600,923
681320187870711809,2015-12-28,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,11,10,Glacier,None,1.1,2015-12-01,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,Samoyed,0.362596,2420,675
681610798867845120,2015-12-28,*collapses* 12/10 https://t.co/C7M8mnzHIK,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,toy_poodle,0.8217040000000001,1735,420
681579835668455424,2015-12-28,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8,10,Apollo,None,0.8,2015-12-01,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,Rottweiler,0.760671,3259,1181
681523177663676416,2015-12-28,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12,10,Carly,None,1.2,2015-12-01,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,Norfolk_terrier,0.205067,13215,5223
677700003327029250,2015-12-18,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10,10,Ralph,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,Siberian_husky,0.120849,3119,1297
677698403548192770,2015-12-18,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9,10,Sadie,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,Shih-Tzu,0.916645,1119,289
677687604918272002,2015-12-18,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,Pembroke,0.573047,2268,759
675145476954566656,2015-12-11,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,Labrador_retriever,0.458746,1920,786
675111688094527488,2015-12-11,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,10,Oliver,None,0.8,2015-12-01,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,Labrador_retriever,0.631501,870,214
675109292475830276,2015-12-11,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,dalmatian,0.989519,2524,1001
675047298674663426,2015-12-10,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,Samoyed,0.978007,931,276
675146535592706048,2015-12-11,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,7,10,Coops,None,0.7,2015-12-01,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,Cardigan,0.229944,1059,257
675015141583413248,2015-12-10,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10,10,Moe,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,golden_retriever,0.258372,2428,1048
675003128568291329,2015-12-10,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,10,Laela,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,Pembroke,0.655279,1396,406
674999807681908736,2015-12-10,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,Rottweiler,0.591829,1998,959
674805413498527744,2015-12-10,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,English_springer,0.594467,768,320
674800520222154752,2015-12-10,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,10,Tedders,None,1.1,2015-12-01,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,Pembroke,0.8764790000000001,2711,754
674793399141146624,2015-12-10,I have found another. 13/10 https://t.co/HwroPYv8pY,13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,giant_schnauzer,0.119693,2231,957
674790488185167872,2015-12-10,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,Labrador_retriever,0.8019029999999999,989,219
674788554665512960,2015-12-10,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,10,Maggie,None,0.9,2015-12-01,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,miniature_poodle,0.349561,720,182
675147105808306176,2015-12-11,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,golden_retriever,0.949215,842,200
675531475945709568,2015-12-12,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,10,Ellie,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,0.918441,1072,333
675522403582218240,2015-12-12,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,10,Sammy,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker_spaniel,0.299708,944,249
675517828909424640,2015-12-12,12/10 stay woke https://t.co/XDiQw4Akiw,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,Scottish_deerhound,0.240591,1151,411
675497103322386432,2015-12-12,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,10,Reggie,None,1.1,2015-12-01,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,0.5195890000000001,2829,1140
675489971617296384,2015-12-12,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,West_Highland_white_terrier,0.139613,1157,530
675149409102012420,2015-12-11,holy shit 12/10 https://t.co/p6O8X93bTQ,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,chow,0.999876,3357,1507
675372240448454658,2015-12-11,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,Chihuahua,0.4163850000000001,1530,459
675362609739206656,2015-12-11,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,10,Daisy,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,Labrador_retriever,0.479008,944,196
675354435921575936,2015-12-11,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,golden_retriever,0.181351,29549,14940
675349384339542016,2015-12-11,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,13,10,None,None,1.3,2015-12-01,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,borzoi,0.866367,3538,2009
675166823650848770,2015-12-11,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10,10,Arnold,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,standard_poodle,0.132569,3185,1389
675432746517426176,2015-12-11,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,Labrador_retriever,0.986548,1364,505
675534494439489536,2015-12-12,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,0.749368,1665,365
674422304705744896,2015-12-09,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12,10,Ava,None,1.2,2015-12-01,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,golden_retriever,0.964497,1287,468
674416750885273600,2015-12-09,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10,10,Jonah,None,1.0,2015-12-01,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,Chihuahua,0.28720100000000004,612,117
674410619106390016,2015-12-09,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10,10,Lenny,None,1.0,2015-12-01,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,beagle,0.0194268,1070,404
674394782723014656,2015-12-09,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8,10,Gary,None,0.8,2015-12-01,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,Lakeland_terrier,0.109099,1337,491
674436901579923456,2015-12-09,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,9,10,Bailey,None,0.9,2015-12-01,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,Shih-Tzu,0.105416,988,346
674291837063053312,2015-12-08,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,None,1.1,2015-12-01,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,Cardigan,0.611525,13220,5167
674271431610523648,2015-12-08,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,German_shepherd,0.991454,1399,647
674269164442398721,2015-12-08,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,10,Bob,None,0.8,2015-12-01,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,pug,0.6229210000000001,825,204
674255168825880576,2015-12-08,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,10,Bobbay,None,1.0,2015-12-01,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,Eskimo_dog,0.615741,1309,469
674764817387900928,2015-12-10,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,Samoyed,0.634695,701,201
674752233200820224,2015-12-10,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,vizsla,0.665516,1314,402
674743008475090944,2015-12-10,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,10,Sophie,None,1.0,2015-12-01,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,Bernese_mountain_dog,0.583054,1261,470
674739953134403584,2015-12-09,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,Dandie_Dinmont,0.17591500000000002,971,328
674468880899788800,2015-12-09,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13,10,Louis,None,1.3,2015-12-01,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,chow,0.52623,5585,1791
674670581682434048,2015-12-09,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,10,Jeb,None,0.9,2015-12-01,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,malamute,0.180079,1451,571
674646392044941312,2015-12-09,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5,10,None,None,0.5,2015-12-01,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,flat-coated_retriever,0.837448,1286,430
674644256330530816,2015-12-09,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,basset,0.335692,933,243
674075285688614912,2015-12-08,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Mitch,None,1.1,2015-12-01,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Airedale,0.305392,891,246
675706639471788032,2015-12-12,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English_springer,0.9903,583,86
675710890956750848,2015-12-12,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,10,Lenny,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard_schnauzer,0.4414270000000001,1695,723
676957860086095872,2015-12-16,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,Labrador_retriever,0.772423,2033,721
676949632774234114,2015-12-16,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8,10,Tyrus,None,0.8,2015-12-01,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,Welsh_springer_spaniel,0.206479,1191,351
676946864479084545,2015-12-16,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,Pekinese,0.752707,1581,328
676975532580409345,2015-12-16,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11,10,Cooper,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,malamute,0.363257,2537,954
676864501615042560,2015-12-15,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10,10,Ash,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake_Bay_retriever,0.371146,1905,631
676821958043033607,2015-12-15,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,Great_Pyrenees,0.8698040000000001,20773,13839
676811746707918848,2015-12-15,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9,10,Penny,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,Chihuahua,0.440916,1311,382
676613908052996102,2015-12-15,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,Doberman,0.0964228,988,178
677187300187611136,2015-12-16,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,English_setter,0.282396,2489,816
677673981332312066,2015-12-18,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,Maltese_dog,0.817908,3038,1353
677644091929329666,2015-12-18,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,Chihuahua,0.626236,1714,728
677565715327688705,2015-12-17,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6,10,None,None,0.6,2015-12-01,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,basset,0.397295,1195,414
677547928504967168,2015-12-17,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,American_Staffordshire_terrier,0.914978,6339,3303
677334615166730240,2015-12-17,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,Lakeland_terrier,0.859392,1230,253
677331501395156992,2015-12-17,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9,10,Humphrey,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,0.313464,990,211
677328882937298944,2015-12-17,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10,10,Derek,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,kelpie,0.0290541,3348,1353
677314812125323265,2015-12-17,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10,10,Tassy,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,Blenheim_spaniel,0.924127,1505,473
677301033169788928,2015-12-17,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5,10,Juckson,None,0.5,2015-12-01,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,Japanese_spaniel,0.6611779999999999,1118,356
677530072887205888,2015-12-17,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9,10,Axel,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,Staffordshire_bullterrier,0.6892590000000001,970,204
675707330206547968,2015-12-12,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,Staffordshire_bullterrier,0.0593442,1786,603
676606785097199616,2015-12-15,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,malinois,0.1423,1724,388
676089483918516224,2015-12-13,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9,10,None,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull_mastiff,0.743808,1183,393
675891555769696257,2015-12-13,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6,10,Donny,None,0.6,2015-12-01,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,Italian_greyhound,0.305637,1927,768
675888385639251968,2015-12-13,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,West_Highland_white_terrier,0.672117,2124,843
675878199931371520,2015-12-13,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,Cardigan,0.0436271,3787,1244
675870721063669760,2015-12-13,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,golden_retriever,0.263892,1472,502
675853064436391936,2015-12-13,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,88,80,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,Labrador_retriever,0.868367,2434,1142
675822767435051008,2015-12-12,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,Pomeranian,0.4607100000000001,1383,477
675820929667219457,2015-12-12,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,basset,0.556373,960,208
675798442703122432,2015-12-12,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10,10,Bernie,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,0.681218,9333,3060
675781562965868544,2015-12-12,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11,10,Buddah,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,Maltese_dog,0.921968,1458,420
676101918813499392,2015-12-13,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11,10,Striker,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,0.225848,2588,1053
676146341966438401,2015-12-13,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10,10,Bert,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,Irish_water_spaniel,0.388332,1756,593
676588346097852417,2015-12-15,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,5,10,Bubbles,None,0.5,2015-12-01,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,Boston_bull,0.976577,2088,702
676582956622721024,2015-12-15,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",8,10,Vinnie,None,0.8,2015-12-01,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,Boston_bull,0.196307,1085,252
676533798876651520,2015-12-14,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12,10,None,None,1.2,2015-12-01,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,chow,0.26527399999999995,1705,491
676496375194980353,2015-12-14,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9,10,Griffin,None,0.9,2015-12-01,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,pug,0.985387,1377,472
676430933382295552,2015-12-14,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10,10,Duke,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden_retriever,0.583875,1268,304
676237365392908289,2015-12-14,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8,10,Winston,None,0.8,2015-12-01,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,French_bulldog,0.961996,1093,251
676219687039057920,2015-12-14,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10,10,Kenneth,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,0.000132464,71066,27869
676191832485810177,2015-12-14,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10,10,None,None,1.0,2015-12-01,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,Chihuahua,0.376741,2058,923
676440007570247681,2015-12-14,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11,10,None,None,1.1,2015-12-01,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,Maltese_dog,0.579472,1568,593
